timestamp,frame,dt,fps,veh_x,veh_y,veh_yaw,speed,nozzle_x,nozzle_y,nozzle_edge_dist,poly_edge_dist,driving_offset,steer_filter,steer_cmd,throttle_cmd,brake_cmd,lateral_error,paint_state,painting_enabled,dash_phase,perception_mode,ai_edge_pts,gt_edge_pts,road_mask_ratio,poly_coeff_a,poly_coeff_b,poly_coeff_c,inference_time_ms,sne_time_ms,mask_iou,edge_dev_mean_px,edge_dev_median_px,edge_dev_max_px,gt_nozzle_edge_dist
1772180545.808259,185,0.366561,99.790833,-246.692657,20.880573,90.913864,2.341879,-248.694321,20.957418,3.208295,5.581679,5.135897,0.500000,0.000000,0.000000,0.000000,0.581679,PAINTING,1,-1,LUNA,250,269,0.474803,0.000512,-0.027787,5.503917,-1.000000,-1.000000,0.979817,7.088000,7.000000,20.000000,3.052265
1772180545.815059,186,0.008274,99.701123,-246.694580,20.989441,90.917442,2.341879,-248.694321,20.957418,3.208295,5.581679,5.134743,0.500000,0.000000,0.000000,0.000000,0.581679,PAINTING,1,-1,LUNA,250,269,0.474803,0.000362,-0.023967,5.477695,-1.000000,-1.000000,0.979817,7.088000,7.000000,20.000000,3.051750
1772180546.187632,187,0.006798,100.784378,-246.708374,21.789640,90.940193,2.340783,-248.708099,21.756823,3.211195,5.581679,5.134389,0.500000,0.000000,0.000000,0.000000,0.581679,PAINTING,1,-1,LUNA,250,269,0.475229,0.000351,-0.023744,5.475365,62.055349,66.299200,0.983093,7.592000,7.000000,21.000000,3.046476
1772180546.194693,188,0.372584,100.780665,-246.708374,21.789640,90.940193,2.334696,-248.710007,21.868303,3.211345,5.581679,5.134071,0.500000,0.000000,0.000000,0.000000,0.581679,PAINTING,1,-1,LUNA,250,269,0.475229,0.000345,-0.023610,5.473968,-1.000000,-1.000000,0.983093,7.592000,7.000000,21.000000,3.046398
1772180546.202170,189,0.007059,100.094766,-246.710281,21.901220,90.943062,2.334696,-248.710007,21.868303,3.212095,5.581679,5.132395,0.500000,0.000000,0.000000,0.000000,0.581679,PAINTING,1,-1,LUNA,250,269,0.475229,0.000345,-0.023615,5.472606,-1.000000,-1.000000,0.983093,7.592000,7.000000,21.000000,3.045989
1772180546.580927,190,0.007471,98.958917,-246.724350,22.699142,90.964493,2.340324,-248.725998,22.773539,3.213049,5.581888,5.133675,0.500000,0.000000,0.000000,0.000000,0.581888,PAINTING,1,-1,LUNA,250,269,0.475417,0.000807,-0.037985,5.573374,62.653065,56.043386,0.979726,8.356000,6.000000,23.000000,3.041417
1772180546.587872,191,0.378758,98.959680,-246.726288,22.807304,90.967354,2.340324,-248.725998,22.773539,3.213293,5.605429,5.135085,0.500000,0.000000,0.000000,0.000000,0.605429,PAINTING,1,-1,LUNA,250,269,0.475417,0.001089,-0.046614,5.631895,-1.000000,-1.000000,0.979726,8.356000,6.000000,23.000000,3.041009
1772180546.594162,192,0.006945,99.105071,-246.726288,22.807304,90.967354,2.340324,-248.725998,22.773539,3.217511,5.624907,5.136353,0.500000,0.000000,0.000000,0.000000,0.624907,PAINTING,1,-1,LUNA,250,269,0.475417,0.001258,-0.051792,5.667008,-1.000000,-1.000000,0.979726,8.356000,6.000000,23.000000,3.041009
1772180546.972912,193,0.006285,98.889617,-246.742188,23.699615,90.987984,2.341221,-248.741898,23.665131,3.221689,5.630627,5.136282,0.500000,0.000000,0.000000,0.000000,0.630627,PAINTING,1,-1,LUNA,250,269,0.476147,0.001578,-0.061102,5.726685,62.556744,61.918974,0.980536,8.528000,7.000000,28.000000,3.033614
1772180546.978890,194,0.378753,98.887717,-246.742188,23.699615,90.987984,2.341221,-248.741898,23.665131,3.221689,5.638045,5.136219,0.500000,0.000000,0.000000,0.000000,0.638045,PAINTING,1,-1,LUNA,250,269,0.476147,0.001769,-0.066688,5.762491,-1.000000,-1.000000,0.980536,8.528000,7.000000,28.000000,3.033614
1772180546.984803,195,0.005975,99.544436,-246.742188,23.699615,90.987984,2.341221,-248.741898,23.665131,3.223701,5.638045,5.136161,0.500000,0.000000,0.000000,0.000000,0.638045,PAINTING,1,-1,LUNA,250,269,0.476147,0.001884,-0.070040,5.783975,-1.000000,-1.000000,0.980536,8.528000,7.000000,28.000000,3.033614
1772180547.352643,196,0.005908,100.796069,-246.756454,24.489166,91.002434,2.339324,-248.758209,24.564510,3.225712,5.638045,5.135578,0.500000,0.000000,0.000000,0.000000,0.638045,PAINTING,1,-1,LUNA,250,269,0.481717,0.001861,-0.071741,5.814320,60.453176,66.746473,0.969538,10.188000,8.000000,34.000000,3.028440
1772180547.359778,197,0.367848,100.792489,-246.758514,24.599577,91.004623,2.339324,-248.758209,24.564510,3.225712,5.638045,5.135784,0.500000,0.000000,0.000000,0.000000,0.638045,PAINTING,1,-1,LUNA,250,269,0.481717,0.001871,-0.073196,5.832529,-1.000000,-1.000000,0.969538,10.188000,8.000000,34.000000,3.028128
1772180547.366123,198,0.007135,99.735993,-246.758514,24.599577,91.004623,2.339324,-248.758209,24.564510,3.229182,5.638045,5.135969,0.500000,0.000000,0.000000,0.000000,0.638045,PAINTING,1,-1,LUNA,250,269,0.481717,0.001877,-0.074069,5.843454,-1.000000,-1.000000,0.969538,10.188000,8.000000,34.000000,3.028128
1772180547.743603,199,0.006347,100.384518,-246.773224,25.404282,91.016647,2.339550,-248.774933,25.480125,3.229182,5.638045,5.133706,0.500000,0.000000,0.000000,0.000000,0.638045,PAINTING,1,-1,LUNA,250,269,0.479250,0.002001,-0.076744,5.850424,61.536789,60.493946,0.974373,9.096000,7.000000,36.000000,3.024710
1772180547.750182,200,0.377478,100.383135,-246.775253,25.515678,91.018555,2.339550,-248.774933,25.480125,3.229182,5.638045,5.131641,0.500000,0.000000,0.000000,0.000000,0.638045,PAINTING,1,-1,LUNA,250,269,0.479250,0.002091,-0.078515,5.852993,-1.000000,-1.000000,0.974373,9.096000,7.000000,36.000000,3.024440
1772180547.756317,201,0.006598,100.147982,-246.775253,25.515678,91.018555,2.339550,-248.774933,25.480125,3.229182,5.649452,5.129783,0.500000,0.000000,0.000000,0.000000,0.649452,PAINTING,1,-1,LUNA,250,269,0.479250,0.002144,-0.079578,5.854534,-1.000000,-1.000000,0.974373,9.096000,7.000000,36.000000,3.024440
1772180548.126809,202,0.006113,100.030439,-246.789841,26.308149,91.028770,2.341690,-248.791458,26.379086,3.232653,5.696847,5.129694,0.500000,0.000000,0.000000,0.000000,0.696847,PAINTING,1,-1,LUNA,250,269,0.478021,0.002771,-0.098769,5.996272,64.232826,68.241835,0.975009,11.280000,7.000000,37.000000,3.016767
1772180548.133609,203,0.370557,100.031346,-246.791779,26.415043,91.030159,2.341690,-248.791458,26.379086,3.232765,5.744588,5.134704,0.500000,0.000000,0.000000,0.000000,0.744588,PAINTING,1,-1,LUNA,250,269,0.478021,0.003149,-0.110032,6.076198,-1.000000,-1.000000,0.975009,11.280000,7.000000,37.000000,3.016568
1772180548.139811,204,0.006737,100.874682,-246.791779,26.415043,91.030159,2.341690,-248.791458,26.379086,3.233108,5.773233,5.139213,0.500000,0.000000,0.000000,0.000000,0.773233,PAINTING,1,-1,LUNA,250,269,0.478021,0.003376,-0.116790,6.124154,-1.000000,-1.000000,0.975009,11.280000,7.000000,37.000000,3.016568
1772180548.506623,205,0.006199,100.735704,-246.806656,27.221664,91.038361,2.334683,-248.806320,27.185421,3.233108,5.799147,5.136209,0.500000,0.000000,0.000000,0.000000,0.799147,PAINTING,1,-1,LUNA,250,269,0.476316,0.002799,-0.099280,5.988791,62.885523,62.012672,0.980269,8.432000,6.000000,23.000000,3.012751
1772180548.513330,206,0.366820,100.736642,-246.806656,27.221664,91.038361,2.334683,-248.806320,27.185421,3.233108,5.823424,5.133506,0.500000,0.000000,0.000000,0.000000,0.823424,PAINTING,1,-1,LUNA,250,269,0.476316,0.002453,-0.088774,5.907573,-1.000000,-1.000000,0.980269,8.432000,6.000000,23.000000,3.012751
1772180548.520643,207,0.006707,101.264420,-246.808685,27.329983,91.039597,2.337910,-248.808350,27.293695,3.233108,5.837991,5.130165,0.500000,0.000000,0.000000,0.000000,0.837991,PAINTING,1,-1,LUNA,250,269,0.476316,0.002274,-0.083002,5.859615,-1.000000,-1.000000,0.980269,8.432000,6.000000,23.000000,3.012507
1772180548.889742,208,0.007308,101.349841,-246.824326,28.178375,91.047302,2.345483,-248.823990,28.141819,3.233339,5.846939,5.137847,0.500000,0.000000,0.000000,0.000000,0.846939,PAINTING,1,-1,LUNA,250,269,0.483369,0.002944,-0.102729,5.999682,63.189268,54.054022,0.965830,10.940000,7.000000,39.000000,3.006889
1772180548.896071,209,0.369102,101.352906,-246.824326,28.178375,91.047302,2.345483,-248.823990,28.141819,3.233442,5.851708,5.144761,0.500000,0.000000,0.000000,0.000000,0.851708,PAINTING,1,-1,LUNA,250,269,0.483369,0.003346,-0.114565,6.083722,-1.000000,-1.000000,0.965830,10.940000,7.000000,39.000000,3.006889
1772180548.902846,210,0.006323,101.802680,-246.824326,28.178375,91.047302,2.345483,-248.823990,28.141819,3.233986,5.853764,5.150984,0.500000,0.000000,0.000000,0.000000,0.853764,PAINTING,1,-1,LUNA,250,269,0.483369,0.003587,-0.121666,6.134146,-1.000000,-1.000000,0.965830,10.940000,7.000000,39.000000,3.006889
1772180549.274746,211,0.006776,102.064236,-246.841034,29.072815,91.051659,2.342649,-248.840698,29.036108,3.233986,5.857075,5.156518,0.500000,0.000000,0.000000,0.000000,0.857075,PAINTING,1,-1,LUNA,250,269,0.475755,0.003300,-0.112000,6.048921,63.202381,63.215494,0.981105,8.440000,5.500000,29.000000,3.003479
1772180549.281046,212,0.371900,102.060109,-246.841034,29.072815,91.051659,2.342649,-248.840698,29.036108,3.233986,5.883594,5.161499,0.500000,0.000000,0.000000,0.000000,0.883594,PAINTING,1,-1,LUNA,250,269,0.475755,0.003128,-0.106200,5.997785,-1.000000,-1.000000,0.981105,8.440000,5.500000,29.000000,3.003479
1772180549.286903,213,0.006299,101.689058,-246.841034,29.072815,91.051659,2.342649,-248.840698,29.036108,3.233986,5.937339,5.165981,0.500000,0.000000,0.000000,0.000000,0.937339,PAINTING,1,-1,LUNA,250,269,0.475755,0.003025,-0.102720,5.967104,-1.000000,-1.000000,0.981105,8.440000,5.500000,29.000000,3.003479
